Date,Message
1996-11-07T07:00:00.000+07:00,"786.9,800.87,785.08,795.42"
1996-11-08T07:00:00.000+07:00,"795.42,798.85,787.82,798.66"
1996-11-11T07:00:00.000+07:00,"798.66,804.98,795.67,804.72"
1996-11-12T07:00:00.000+07:00,"804.72,810.78,793.03,794.09"
1996-11-13T07:00:00.000+07:00,"794.09,801.22,790.11,798.7"
1996-11-14T07:00:00.000+07:00,"798.7,810.25,795.62,809.75"
1996-11-15T07:00:00.000+07:00,"809.75,814.31,794.1,799.44"
1996-11-18T07:00:00.000+07:00,"799.43,801.05,787.71,793.29"
1996-11-19T07:00:00.000+07:00,"793.29,806.22,791.25,805.78"
1996-11-20T07:00:00.000+07:00,"805.78,819.05,805.08,808.39"
1996-11-21T07:00:00.000+07:00,"808.39,812.59,798.14,800.47"
1996-11-22T07:00:00.000+07:00,"800.47,818.66,800.47,818.51"
1996-11-25T07:00:00.000+07:00,"818.51,822.23,813.86,821.24"
1996-11-26T07:00:00.000+07:00,"821.24,827.92,811.67,825.51"
1996-11-27T07:00:00.000+07:00,"825.51,833.15,823.68,832.37"
1996-11-29T07:00:00.000+07:00,"832.37,836.15,832.37,834.01"
1996-12-02T07:00:00.000+07:00,"834.01,844.63,827.31,844.63"
1996-12-03T07:00:00.000+07:00,"844.63,855.79,836.38,837.91"
1996-12-04T07:00:00.000+07:00,"837.91,842.58,826.26,834.65"
1996-12-05T07:00:00.000+07:00,"834.65,840.9,832.24,835.8"
1996-12-06T07:00:00.000+07:00,"835.8,836.66,805.07,827.21"
1996-12-09T07:00:00.000+07:00,"827.21,856.66,827.21,856.64"
1996-12-10T07:00:00.000+07:00,"856.64,869.71,848.96,848.96"
1996-12-11T07:00:00.000+07:00,"848.96,858.2,836.1,856.38"
1996-12-12T07:00:00.000+07:00,"856.38,873,843.3,843.3"
1996-12-13T07:00:00.000+07:00,"843.37,843.37,825.49,828.45"
1996-12-16T07:00:00.000+07:00,"828.45,836.44,802.91,804.62"
1996-12-17T07:00:00.000+07:00,"804.62,816.28,798.13,815.79"
1996-12-18T07:00:00.000+07:00,"815.92,836.82,815.92,836.54"
1996-12-19T07:00:00.000+07:00,"836.54,846.52,836.54,843.72"
1996-12-20T07:00:00.000+07:00,"843.72,853.19,832.85,834.05"
1996-12-23T07:00:00.000+07:00,"834.05,837.25,821.43,824.79"
1996-12-24T07:00:00.000+07:00,"824.72,835.4,822,835.4"
1996-12-26T07:00:00.000+07:00,"835.4,843.59,835.4,842.98"
1996-12-27T07:00:00.000+07:00,"842.98,845.05,835.03,835.19"
