Date,Message
2012-02-20 06:00:00+07:00,"1726.8,1787.34,1726.03,1772.35"
2012-02-27 06:00:00+07:00,"1774.69,1790.55,1687.9,1711.58"
2012-03-05 06:00:00+07:00,"1710.8,1716.55,1663.3,1713.69"
2012-03-12 05:00:00+07:00,"1714.45,1716.55,1634.4,1659.65"
2012-03-19 05:00:00+07:00,"1658.6,1669.7,1627.9,1661.63"
2012-03-26 05:00:00+07:00,"1662.48,1696.95,1644.95,1668.01"
2012-04-02 05:00:00+07:00,"1669.53,1683.5,1612.1,1639.95"
2012-04-09 05:00:00+07:00,"1639.8,1680.05,1631.7,1658.1"
2012-04-16 05:00:00+07:00,"1657.2,1657.8,1630.87,1642.71"
2012-04-23 05:00:00+07:00,"1641.64,1667.48,1623.13,1662.45"
2012-04-30 05:00:00+07:00,"1664.29,1671.53,1626.46,1642.1"
2012-05-07 05:00:00+07:00,"1642.5,1642.5,1573.63,1579.2"
2012-05-14 05:00:00+07:00,"1585.07,1597.5,1526.91,1592.81"
2012-05-21 05:00:00+07:00,"1590.3,1599.11,1533.16,1572.56"
2012-05-28 05:00:00+07:00,"1574.01,1629.81,1531.97,1623.85"
2012-06-04 05:00:00+07:00,"1622.1,1640.91,1553.93,1592.87"
2012-06-11 05:00:00+07:00,"1601.01,1633.63,1581.51,1627.03"
2012-06-18 05:00:00+07:00,"1628.61,1633.26,1557.91,1572.36"
2012-06-25 05:00:00+07:00,"1567.4,1606.81,1547.85,1597"
2012-07-02 05:00:00+07:00,"1599,1624.72,1576.17,1583.45"
2012-07-09 05:00:00+07:00,"1581.65,1601.07,1554.8,1589"
2012-07-16 05:00:00+07:00,"1590.25,1598.61,1567.45,1584.22"
2012-07-23 05:00:00+07:00,"1581.12,1629.53,1563.31,1623.17"
2012-07-30 05:00:00+07:00,"1623.31,1627.96,1584.94,1603.4"
2012-08-06 05:00:00+07:00,"1604.4,1626.49,1602.2,1620.03"
2012-08-13 05:00:00+07:00,"1621.18,1625.63,1589.98,1615.57"
2012-08-20 05:00:00+07:00,"1616.67,1674.89,1609.73,1670.17"
2012-08-27 05:00:00+07:00,"1672.01,1692.97,1645.87,1691.82"
2012-09-03 05:00:00+07:00,"1690.67,1741.74,1685.46,1735.97"
2012-09-10 05:00:00+07:00,"1735.77,1777.8,1715.84,1770.47"
2012-09-17 05:00:00+07:00,"1771.53,1787.42,1752.07,1773.12"
2012-09-24 05:00:00+07:00,"1772.12,1783.22,1736.57,1771.77"
2012-10-01 05:00:00+07:00,"1770.99,1795.9,1763.35,1780.37"
